Data_ID,User_ID,Gender,Age,MBTI,Q_number,Answer
3688,62,1,40,ESTP,28,"<Yes>  I tend to think efficiently when I work, but I get angry when I see people who focus on emotions or force their own thoughts. For example, volunteering is efficient if each person is responsible for their part and division of labor is effective, but I got annoyed when I saw people who didn't understand."
3689,62,1,40,ESTP,29,"<Yes>  Recently, I had to do research on a program while studying, but I had an experience of pushing it until the deadline, and pushing it when the deadline approached."
3690,62,1,40,ESTP,30,"<Yes>  I think the question of the afterlife is interesting because if the deceased parents do not have an afterlife, it is too empty and there is no reason to hold ancestral rites, and people want to be rewarded after death for bad things and good things in life."
3691,62,1,40,ESTP,31,"<neutrality>  I like the time we spend together rather than the time alone, but these days it seems to be in the middle. When there are a lot of people, there is a lot of noise and there are a lot of people who only express their opinions, so I think I'm in the middle these days."
3692,62,1,40,ESTP,32,"<Yes> Because life is real. This is because the theory-centeredness seems to float when looking at the application ability. I am interested in financial technology, but when I look at YouTube, I feel that time is wasted when I see a lot of theoretical, principled explanations rather than realistic ones."
3693,62,1,40,ESTP,33,"<neutrality>  When I see someone with a completely different environment from which I grew up, I can relate to the emotions and life of a person, but it is difficult to sympathize with people who buy luxury goods easily or spend money too easily."
3694,62,1,40,ESTP,34,"<no>  It's something I have to do anyway, and delaying the decision doesn't lead to good results, so I tend to make quick decisions and make decisions right away."
3695,62,1,40,ESTP,35,"<Yes>  Decisions already made take a lot of time and effort. That's why I can't waste that time and effort, so I tend to do my best for the decisions I've already made."
3696,62,1,40,ESTP,36,"<neutrality>  When I see a lot of people and they talk happily, I get excited and happy without knowing it, but these days, it's hard to adapt if it's too loud, so I chose neutral."
3697,62,1,40,ESTP,37,"<Yes>  Works of art and works of art have the intention of the artist, but there are no special restrictions on how the viewer interprets them, and no one criticizes them for interpreting them as they are seen."
3698,62,1,40,ESTP,38,"<no>  I like listening to people's stories and sharing opinions, so it's not hard to understand other people's feelings."
3699,62,1,40,ESTP,39,"<no>  Planning is like homework, so I blame myself if I don¡¯t do it, so I tend to do it spontaneously."
3700,62,1,40,ESTP,40,"<no> The natural inclination is not to feel anxious, but if you think about the future and old age today, prices are rising and it is difficult to find a job. These situations seem to create anxiety, especially in the political area."
3701,62,1,40,ESTP,41,"<no>  In the case of delivery via text or chat, there are cases in which immediate confirmation is not possible, and there are many urgent and urgent matters that need to be handled, but I think waiting is inefficient."
3702,62,1,40,ESTP,42,"<no>  I think the world is made up of me and other people. Because of that, I can understand it, but I think it wastes too much time and effort. I think it's much more efficient to find someone who agrees with me and work together."
3703,62,1,40,ESTP,43,"<Yes> Since we are friends, I tend to contact him first because I think I want to see him more and want to contact him rather than my ego."
3704,62,1,40,ESTP,44,"<no>  When things don't go as planned, I tend to move on to the next plan. I decided to go to a restaurant that was decided at the meeting, but it was closed, or when I saw that the plan was suddenly disrupted, I immediately looked for the next best solution."
3705,62,1,40,ESTP,45,"<no>  Mistakes are made by everyone, and regretting irreversible things that have already passed will not fix things again, so I tend to think about the future rather than regret the mistakes of a long time ago."
3706,62,1,40,ESTP,46,"<no>  tend to think deeply about human existence and the reason for living. It's because I often think about why I live so hard and do my best, but when I know the reason for living and existing, I have faith and don't wander."
3707,62,1,40,ESTP,47,"<neutrality>  People around me say I'm logical, but as I get older, I can see that there are times when I'm a bit swayed by emotions. Since people live together, there are many times when I feel grateful when they sympathize with me and comfort me, so I don't rule out emotions too much and I think I'm neutral."
3708,62,1,40,ESTP,48,"<no>  If it is clear that it is the other person's fault, I tend to tell them clearly and let them recognize the fault. Because if you rush over to save face, you may make the same mistake the next time you do something."
3721,63,1,30,ENFP,1,"<Yes>  The reason is that I always like to have new experiences or study, so when I start something new, I belong to a new community and I make new friends regularly."
3722,63,1,30,ENFP,2,"<Yes>  These days, interest in web 3.0 has increased, so I am devoting time and effort to exploring metaverse creation. In particular, I became interested in ZEPETO and Roblox, so I am focusing on reading related to creation and Web 3.0."
3723,63,1,30,ENFP,3,"<Yes> Usually when someone else is crying, I seem to focus on why that person is crying. So, my experiences related to the reason tend to come to mind. I think there are many times when I want to cry when I empathize with the other person's feelings and recall my experience."
3724,63,1,30,ENFP,4,"<neutrality>  You start by thinking about the number of things that can go wrong, but you don't make perfect preparations. I tend to think about the number of cases in progress rather than a clear plan because there are many things that are spontaneous and the plan I just made can change in the next moment."
3725,63,1,30,ENFP,5,"<Yes>  I had a situation where my computer crashed right before an important project was due. I was taken aback, but I moved on to the next thing, calculating the time left and the time to solve the problem."
3726,63,1,30,ENFP,6,"<no> In order, I tend to introduce myself to new people after talking to people I already know. New people and experiences are important to me, but relationships with people I already know are more important, so in order, people I already know come first."
3727,63,1,30,ENFP,7,<no>  I am a person who arranges all sorts of projects at the same time to the extent that people around me call me AI or robot.
3728,63,1,30,ENFP,8,"<Yes> Even when I watch movies or dramas, I get so involved that I cry and laugh often. In particular, when I watch a book or drama, I tend to follow the emotional lines of the story and characters together as if I were one of the characters."
3729,63,1,30,ENFP,9,"<Yes>  When I think about making a plan, I often organize lists or schedules. Pretty diary, planner These days, I also like programs like Notion. But I'm not the type to stick to that plan."
3730,63,1,30,ENFP,10,"<no>  don't have a lot of doubts about myself, and if there are mistakes or errors, I focus on getting things going again."
3731,63,1,30,ENFP,11,"<no>  Reaching out to strangers is not difficult. However, in order to approach and have a conversation with someone I am interested in, I feel that my own emotions are greater than those of the other person, so I tend to talk a lot with the people around me."
